--------------------------------------------------------------------------------"
"********Log file Created at:Date:2022_02_15 Time:01:14:26 PM*********"
"--------------------------------------------------------------------------------"
"{'pid': 10972, 'username': 'ashwini', 'name': 'chrome', 'vms': 24934.796875}"
"{'pid': 11008, 'username': 'ashwini', 'name': 'chrome', 'vms': 24934.796875}"
"{'pid': 11038, 'username': 'ashwini', 'name': 'chrome', 'vms': 24934.796875}"
"{'pid': 11073, 'username': 'ashwini', 'name': 'chrome', 'vms': 24934.796875}"
"{'pid': 11118, 'username': 'ashwini', 'name': 'chrome', 'vms': 24934.796875}"
"{'pid': 11195, 'username': 'root', 'name': 'kworker/u16:3-events_power_efficient', 'vms': 0.0}"
"{'pid': 11471, 'username': 'root', 'name': 'kworker/3:2-events', 'vms': 0.0}"
"{'pid': 11497, 'username': 'root', 'name': 'kworker/1:1-events', 'vms': 0.0}"
"{'pid': 11514, 'username': 'root', 'name': 'kworker/2:2H', 'vms': 0.0}"
"{'pid': 11543, 'username': 'ashwini', 'name': 'python3', 'vms': 33.0078125}"
"{'pid': 11709, 'username': 'root', 'name': 'kworker/0:2-events', 'vms': 0.0}"
"{'pid': 11713, 'username': 'root', 'name': 'kworker/u16:0-phy0', 'vms': 0.0}"
"{'pid': 11720, 'username': 'root', 'name': 'kworker/2:1-events', 'vms': 0.0}"
"{'pid': 11940, 'username': 'root', 'name': 'kworker/0:1H-kblockd', 'vms': 0.0}"
"{'pid': 12111, 'username': 'root', 'name': 'kworker/1:2-events', 'vms': 0.0}"
"{'pid': 12122, 'username': 'root', 'name': 'kworker/3:0-events', 'vms': 0.0}"
"{'pid': 12152, 'username': 'root', 'name': 'kworker/1:1H', 'vms': 0.0}"
"{'pid': 12188, 'username': 'ashwini', 'name': 'python3', 'vms': 30.390625}"
"
